x,y,h
-0.11,-0.2,0.0477885
-0.11,-0.19,0.0238226
-0.11,-0.18,0.0553856
-0.11,-0.17,0.0629028
-0.11,-0.16,0.0203762
-0.11,-0.15,0.0498082
-0.11,-0.14,0.0252011
-0.11,-0.13,0.0325574
-0.11,-0.12,0.0158793
-0.11,-0.11,0.0471695
-0.11,-0.1,0.0135697
-0.11,-0.09,0.0236643
-0.11,-0.08,0.0231258
-0.11,-0.07,0.0960624
-0.11,-0.06,0.0172318
-0.11,-0.05,0.0336152
-0.11,-0.04,0.0204758
-0.11,-0.03,0.00134728
-0.11,-0.02,0.00177304
-0.11,-0.01,0.0288879
-0.11,0,0.012
-0.11,0.01,0.0771121
-0.11,0.02,0.011773
-0.11,0.03,0.0893473
-0.11,0.04,0.000475787
-0.11,0.05,0.0443848
-0.11,0.06,0.0292318
-0.11,0.07,0.0200624
-0.11,0.08,0.0251258
-0.11,0.09,0.0103357
-0.11,0.1,0.0164303
-0.11,0.11,0.000830545
-0.11,0.12,0.0198793
-0.11,0.13,0.0265574
-0.11,0.14,0.00120113
-0.11,0.15,0.0618082
-0.11,0.16,0.0443762
-0.11,0.17,0.0289028
-0.11,0.18,0.0353856
-0.11,0.19,0.0298226
-0.11,0.2,0.0277885
-0.11,0.21,0.0254498
-0.11,0.22,0.0608367
-0.11,0.23,0.0170689
-0.11,0.24,0.0127551
-0.11,0.25,0.0453629
-0.11,0.26,0.021421
-0.11,0.27,0.0174175
-0.11,0.28,0.0226493
-0.11,0.29,0.065219
-0.11,0.3,0.0210208
-0.11,0.31,0.0547547
-0.11,0.32,0.0424192
-0.11,0.33,0.00801303
-0.11,0.34,0.0175349
-0.11,0.35,0.00501653
-0.11,0.36,0.0116423
-0.11,0.37,0.0103435
-0.11,0.38,0.0468788
-0.11,0.39,0.0100237
-0.11,0.4,0.0150903
-0.11,0.41,0.00407765
-0.11,0.42,0.0190149
-0.11,0.43,0.0101881
-0.11,0.44,0.00855733
-0.11,0.45,0.0067791
-0.11,0.46,0.025802
-0.11,0.47,0.0423002
-0.11,0.48,0.032715
-0.11,0.49,0.0210461
-0.11,0.5,0.0512932
-0.11,0.51,0.0134558
-0.11,0.52,0.00646603
-0.11,0.53,0.0575273
-0.11,0.54,0.0374358
-0.11,0.55,0.00125935
-0.11,0.56,0.0349978
-0.11,0.57,0.0306513
-0.11,0.58,0.0322198
-0.11,0.59,0.0217033
-0.11,0.6,0.0251021
-0.11,0.61,0.00841613
-0.11,0.62,0.0336457
-0.11,0.63,0.028791
-0.11,0.64,0.0218522
-0.11,0.65,0.0628296
-0.11,0.66,0.0617236
-0.11,0.67,0.0585344
-0.11,0.68,0.0772624
-0.11,0.69,0.023908
-0.11,0.7,0.0404715
-0.11,0.71,0.0249534
-0.11,0.72,0.0153542
-0.11,0.73,0.0696742
-0.11,0.74,0.021914
-0.11,0.75,0.026074
-0.11,0.76,0.00815487
-0.11,0.77,0.026157
-0.11,0.78,0.016081
-0.11,0.79,0.0579273
-0.11,0.8,0.0216967
-0.11,0.81,0.0393895
-0.11,0.82,0.0450065
-0.11,0.83,0.0445482
-0.11,0.84,0.0560153
-0.11,0.85,0.0234083
-0.11,0.86,0.0587278
-0.11,0.87,0.0499746
-0.11,0.88,0.0251492
-0.11,0.89,0.0102522
-0.11,0.9,0.0152844
-0.11,0.91,0.00824636
-0.11,0.92,0.0191387
-0.11,0.93,0.0419622
-0.11,0.94,0.0467173
-0.11,0.95,0.0494051
-0.11,0.96,0.0580277
-0.11,0.97,0.0526013
-0.11,0.98,0.0492523
-0.11,0.99,0.0569411
-0.11,1,0.058
-0.1,-1,0.036
-0.1,-0.99,0.0364837
-0.1,-0.98,0.0383737
-0.1,-0.97,0.0458937
-0.1,-0.96,0.0333309
-0.1,-0.95,0.0347029
-0.1,-0.94,0.0320085
-0.1,-0.93,0.0412466
-0.1,-0.92,0.0444165
-0.1,-0.91,0.0315175
-0.1,-0.9,0.038549
-0.1,-0.89,0.0415102
-0.1,-0.88,0.0424007
-0.1,-0.87,0.0332197
-0.1,-0.86,0.0279666
-0.1,-0.85,0.0426407
-0.1,-0.84,0.0392415
-0.1,-0.83,0.0697683
-0.1,-0.82,0.0162206
-0.1,-0.81,0.0225977
-0.1,-0.8,0.036899
-0.1,-0.79,0.011124
-0.1,-0.78,0.0512721
-0.1,-0.77,0.0173427
-0.1,-0.76,0.0353353
-0.1,-0.75,0.0632494
-0.1,-0.74,0.0210844
-0.1,-0.73,0.0328399
-0.1,-0.72,0.0125153
-0.1,-0.71,0.0341102
-0.1,-0.7,0.0456242
-0.1,-0.69,0.0150567
-0.1,-0.68,0.104408
-0.1,-0.67,0.0296761
-0.1,-0.66,0.0168622
-0.1,-0.65,0.0359653
-0.1,-0.64,0.0689853
-0.1,-0.63,0.0399218
-0.1,-0.62,0.0447746
-0.1,-0.61,0.00245659
-0.1,-0.6,0.0342281
-0.1,-0.59,0.0268284
-0.1,-0.58,0.0433443
-0.1,-0.57,0.000224299
-0.1,-0.56,0.0561225
-0.1,-0.55,0.0143846
-0.1,-0.54,0.0485622
-0.1,-0.53,0.0206552
-0.1,-0.52,0.0166638
-0.1,-0.51,0.0325882
-0.1,-0.5,0.0504284
-0.1,-0.49,0.0301848
-0.1,-0.48,0.0518577
-0.1,-0.47,0.0234473
-0.1,-0.46,0.0169542
-0.1,-0.45,0.0403786
-0.1,-0.44,0.00172116
-0.1,-0.43,0.0409824
-0.1,-0.42,0.0341629
-0.1,-0.41,0.0232633
-0.1,-0.4,0.0642844
-0.1,-0.39,0.0267731
-0.1,-0.38,0.0320917
-0.1,-0.37,0.00687973
-0.1,-0.36,0.00159189
-0.1,-0.35,0.0282292
-0.1,-0.34,0.0247928
-0.1,-0.33,0.0612839
-0.1,-0.32,0.0817036
-0.1,-0.31,0.0680532
-0.1,-0.3,0.00833408
-0.1,-0.29,0.0105477
-0.1,-0.28,0.0186955
-0.1,-0.27,0.028779
-0.1,-0.26,0.0127999
-0.1,-0.25,0.0287597
-0.1,-0.24,0.0586604
-0.1,-0.23,0.00349646
-0.1,-0.22,0.00170888
-0.1,-0.21,0.011975
-0.1,-0.2,0.0457073
-0.1,-0.19,0.0273399
-0.1,-0.18,0.0389249
-0.1,-0.17,0.0184645
-0.1,-0.16,0.043961
-0.1,-0.15,0.0554165
-0.1,-0.14,0.0151666
-0.1,-0.13,0.0342141
-0.1,-0.12,0.0104392
-0.1,-0.11,0.0368761
-0.1,-0.1,0.00416245
-0.1,-0.09,0.00542234
-0.1,-0.08,0.00534166
-0.1,-0.07,0.084127
-0.1,-0.06,0.0130689
-0.1,-0.05,0.0162488
-0.1,-0.04,0.0165848
-0.1,-0.03,0.00942914
-0.1,-0.02,0.0297184
-0.1,-0.01,0.0268606
-0.1,0,0.006
-0.1,0.01,0.0108606
-0.1,0.02,0.0282816
-0.1,0.03,0.0345709
-0.1,0.04,0.0774152
-0.1,0.05,0.0417512
-0.1,0.06,0.00906895
-0.1,0.07,0.037873
-0.1,0.08,0.00534166
-0.1,0.09,0.0965777
-0.1,0.1,0.0258375
-0.1,0.11,0.0408761
-0.1,0.12,0.0404392
-0.1,0.13,0.0422141
-0.1,0.14,0.0608334
-0.1,0.15,0.00741654
-0.1,0.16,0.00803899
-0.1,0.17,0.0284645
-0.1,0.18,0.0229249
-0.1,0.19,0.0233399
-0.1,0.2,0.00770727
-0.1,0.21,0.014025
-0.1,0.22,0.0257089
-0.1,0.23,0.00949646
-0.1,0.24,0.0546604
-0.1,0.25,0.00124025
-0.1,0.26,0.000799873
-0.1,0.27,0.050779
-0.1,0.28,0.0106955
-0.1,0.29,0.0025477
-0.1,0.3,0.0276659
-0.1,0.31,0.0760532
-0.1,0.32,0.0277036
-0.1,0.33,0.0272839
-0.1,0.34,0.0527928
-0.1,0.35,0.0222292
-0.1,0.36,0.00359189
-0.1,0.37,0.00112027
-0.1,0.38,0.00809174
-0.1,0.39,0.0112269
-0.1,0.4,0.0762844
-0.1,0.41,0.0372633
-0.1,0.42,0.0221629
-0.1,0.43,0.0330176
-0.1,0.44,0.0157212
-0.1,0.45,0.0723786
-0.1,0.46,0.00304583
-0.1,0.47,0.0174473
-0.1,0.48,0.0318577
-0.1,0.49,0.0441848
-0.1,0.5,0.0364284
-0.1,0.51,0.00058818
-0.1,0.52,0.0366638
-0.1,0.53,0.00334477
-0.1,0.54,0.0205622
-0.1,0.55,0.0443846
-0.1,0.56,0.0561225
-0.1,0.57,0.0557757
-0.1,0.58,0.0533443
-0.1,0.59,0.0628284
-0.1,0.6,0.00977192
-0.1,0.61,0.0335434
-0.1,0.62,0.0167746
-0.1,0.63,0.0479218
-0.1,0.64,0.0629853
-0.1,0.65,0.0599653
-0.1,0.66,0.00286216
-0.1,0.67,0.0556761
-0.1,0.68,0.0744075
-0.1,0.69,0.0310567
-0.1,0.7,0.0436242
-0.1,0.71,0.0601102
-0.1,0.72,0.0365153
-0.1,0.73,0.0468399
-0.1,0.74,0.0630844
-0.1,0.75,0.0492494
-0.1,0.76,0.0473353
-0.1,0.77,0.0133427
-0.1,0.78,0.0612721
-0.1,0.79,0.089124
-0.1,0.8,0.038899
-0.1,0.81,0.0185977
-0.1,0.82,0.0082206
-0.1,0.83,0.0417683
-0.1,0.84,0.0512415
-0.1,0.85,0.0126407
-0.1,0.86,0.0559666
-0.1,0.87,0.0332197
-0.1,0.88,0.0124007
-0.1,0.89,0.0555102
-0.1,0.9,0.034549
-0.1,0.91,0.0575175
-0.1,0.92,0.0504165
-0.1,0.93,0.0212466
-0.1,0.94,0.0400085
-0.1,0.95,0.0467029
-0.1,0.96,0.0333309
-0.1,0.97,0.0278937
-0.1,0.98,0.0523737
-0.1,0.99,0.0484837
-0.1,1,0.032
-0.09,-1,0.038
-0.09,-0.99,0.0554707
-0.09,-0.98,0.0396573
-0.09,-0.97,0.0452519
-0.09,-0.96,0.0366987
-0.09,-0.95,0.0320672
-0.09,-0.94,0.0493671
-0.09,-0.93,0.0405992
-0.09,-0.92,0.0397631
-0.09,-0.91,0.0448582
-0.09,-0.9,0.0498837
-0.09,-0.89,0.0468391
-0.09,-0.88,0.0117237
-0.09,-0.87,0.0525369
-0.09,-0.86,0.037278
-0.09,-0.85,0.0339465
-0.09,-0.84,0.0265417
-0.09,-0.83,0.045063
-0.09,-0.82,0.00950987
-0.09,-0.81,0.0438816
-0.09,-0.8,0.0581777
-0.09,-0.79,0.0283976
-0.09,-0.78,0.0265407
-0.09,-0.77,0.0486065
-0.09,-0.76,0.00859437
-0.09,-0.75,0.0605039
-0.09,-0.74,0.0163345
-0.09,-0.73,0.0280857
-0.09,-0.72,0.035757
-0.09,-0.71,0.00934801
-0.09,-0.7,0.0668583
-0.09,-0.69,0.0702873
-0.09,-0.68,0.0696348
-0.09,-0.67,0.0429004
-0.09,-0.66,0.0220836
-0.09,-0.65,0.0591842
-0.09,-0.64,0.0422019
-0.09,-0.63,0.0471364
-0.09,-0.62,0.0399875
-0.09,-0.61,0.00324514
-0.09,-0.6,0.0214384
-0.09,-0.59,0.032038
-0.09,-0.58,0.0225534
-0.09,-0.57,0.0329847
-0.09,-0.56,0.0593317
-0.09,-0.55,0.00440549
-0.09,-0.54,0.0557731
-0.09,-0.53,0.0398676
-0.09,-0.52,0.00187801
-0.09,-0.51,0.0338046
-0.09,-0.5,0.0516476
-0.09,-0.49,0.0674071
-0.09,-0.48,0.0290836
-0.09,-0.47,0.0426773
-0.09,-0.46,0.0261887
-0.09,-0.45,0.00761822
-0.09,-0.44,0.0109663
-0.09,-0.43,0.0217664
-0.09,-0.42,0.0214207
-0.09,-0.41,0.0425283
-0.09,-0.4,0.0795571
-0.09,-0.39,0.0305079
-0.09,-0.38,0.0213815
-0.09,-0.37,0.0641788
-0.09,-0.36,0.0230991
-0.09,-0.35,0.000451299
-0.09,-0.34,0.0401234
-0.09,-0.33,0.0966261
-0.09,-0.32,0.049058
-0.09,-0.31,0.0045796
-0.09,-0.3,0.0657147
-0.09,-0.29,0.0599423
-0.09,-0.28,0.0201046
-0.09,-0.27,0.00420323
-0.09,-0.26,0.00823977
-0.09,-0.25,0.0542159
-0.09,-0.24,0.00386671
-0.09,-0.23,0.0439938
-0.09,-0.22,0.0537992
-0.09,-0.21,0.0455515
-0.09,-0.2,0.0152527
-0.09,-0.19,0.0210953
-0.09,-0.18,0.0485096
-0.09,-0.17,0.0399305
-0.09,-0.16,0.0215868
-0.09,-0.15,0.0150635
-0.09,-0.14,0.00349798
-0.09,-0.13,0.00409536
-0.09,-0.12,0.0427263
-0.09,-0.11,0.0393883
-0.09,-0.1,0.0399211
-0.09,-0.09,0.0167957
-0.09,-0.08,0.0115362
-0.09,-0.07,0.000297724
-0.09,-0.06,0.0589222
-0.09,-0.05,0.0501263
-0.09,-0.04,0.014683
-0.09,-0.03,0.00550291
-0.09,-0.02,0.0236692
-0.09,-0.01,0.0248359
-0.09,0,0.018
-0.09,0.01,0.0651641
-0.09,0.02,0.00233082
-0.09,0.03,0.0424971
-0.09,0.04,0.060683
-0.09,0.05,0.0521263
-0.09,0.06,0.0469222
-0.09,0.07,0.0282977
-0.09,0.08,0.00153618
-0.09,0.09,0.0212043
-0.09,0.1,0.0200789
-0.09,0.11,0.00738827
-0.09,0.12,0.0167263
-0.09,0.13,0.0539046
-0.09,0.14,0.019498
-0.09,0.15,0.0489365
-0.09,0.16,0.0344132
-0.09,0.17,0.0180695
-0.09,0.18,0.0114904
-0.09,0.19,0.0289047
-0.09,0.2,0.0152527
-0.09,0.21,0.0415515
-0.09,0.22,0.0457992
-0.09,0.23,0.00399379
-0.09,0.24,0.0761333
-0.09,0.25,0.00021588
-0.09,0.26,0.0297602
-0.09,0.27,0.0177968
-0.09,0.28,0.0181046
-0.09,0.29,0.0179423
-0.09,0.3,0.00771469
-0.09,0.31,0.0185796
-0.09,0.32,0.00705797
-0.09,0.33,0.00737394
-0.09,0.34,0.0561234
-0.09,0.35,0.0144513
-0.09,0.36,0.0809009
-0.09,0.37,0.0081788
-0.09,0.38,0.0293815
-0.09,0.39,0.0274921
-0.09,0.4,0.0415571
-0.09,0.41,0.0265283
-0.09,0.42,0.0654207
-0.09,0.43,0.00976636
-0.09,0.44,0.0609663
-0.09,0.45,0.0216182
-0.09,0.46,0.0541887
-0.09,0.47,0.0366773
-0.09,0.48,0.0210836
-0.09,0.49,0.0454071
-0.09,0.5,0.0203524
-0.09,0.51,0.00580461
-0.09,0.52,0.035878
-0.09,0.53,0.0378676
-0.09,0.54,0.0377731
-0.09,0.55,0.0495945
-0.09,0.56,0.0213317
-0.09,0.57,0.0149847
-0.09,0.58,0.0505534
-0.09,0.59,0.080038
-0.09,0.6,0.0354384
-0.09,0.61,0.0267549
-0.09,0.62,0.0479875
-0.09,0.63,0.00713642
-0.09,0.64,0.0602019
-0.09,0.65,0.0251842
-0.09,0.66,0.0160836
-0.09,0.67,0.0289004
-0.09,0.68,0.00563483
-0.09,0.69,0.0242873
-0.09,0.7,0.0528583
-0.09,0.71,0.013348
-0.09,0.72,0.019757
-0.09,0.73,0.0159143
-0.09,0.74,0.0323345
-0.09,0.75,0.0185039
-0.09,0.76,0.0325944
-0.09,0.77,0.0426065
-0.09,0.78,0.0365407
-0.09,0.79,0.0603976
-0.09,0.8,0.0481777
-0.09,0.81,0.0358816
-0.09,0.82,0.0335099
-0.09,0.83,0.023063
-0.09,0.84,0.0385417
-0.09,0.85,0.0299465
-0.09,0.86,0.033278
-0.09,0.87,0.0645369
-0.09,0.88,0.0417237
-0.09,0.89,0.0268391
-0.09,0.9,0.0558837
-0.09,0.91,0.0348582
-0.09,0.92,0.0337631
-0.09,0.93,0.0345992
-0.09,0.94,0.0433671
-0.09,0.95,0.0460672
-0.09,0.96,0.0406987
-0.09,0.97,0.0432519
-0.09,0.98,0.0456573
-0.09,0.99,0.0374707
-0.09,1,0.036
-0.08,-1,0.036
-0.08,-0.99,0.0404086
-0.08,-0.98,0.0433085
-0.08,-0.97,0.0447209
-0.08,-0.96,0.046139
-0.08,-0.95,0.0474992
-0.08,-0.94,0.0587934
-0.08,-0.93,0.0440201
-0.08,-0.92,0.0331787
-0.08,-0.91,0.0342684
-0.08,-0.9,0.0352886
-0.08,-0.89,0.0242387
-0.08,-0.88,0.0171181
-0.08,-0.87,0.0499261
-0.08,-0.86,0.0426621
-0.08,-0.85,0.0173256
-0.08,-0.84,0.0659158
-0.08,-0.83,0.0384322
-0.08,-0.82,0.0468742
-0.08,-0.81,0.0732412
-0.08,-0.8,0.0235327
-0.08,-0.79,0.051748
-0.08,-0.78,0.0238867
-0.08,-0.77,0.0459481
-0.08,-0.76,0.0539318
-0.08,-0.75,0.0498372
-0.08,-0.74,0.0536639
-0.08,-0.73,0.0194113
-0.08,-0.72,0.039079
-0.08,-0.71,0.0326666
-0.08,-0.7,0.0161735
-0.08,-0.69,0.0395995
-0.08,-0.68,0.0729441
-0.08,-0.67,0.0382069
-0.08,-0.66,0.0413877
-0.08,-0.65,0.0604861
-0.08,-0.64,0.0335017
-0.08,-0.63,0.0504345
-0.08,-0.62,0.029284
-0.08,-0.61,0.0100501
-0.08,-0.6,0.0287327
-0.08,-0.59,0.0153316
-0.08,-0.58,0.0258467
-0.08,-0.57,0.0302779
-0.08,-0.56,0.0226252
-0.08,-0.55,0.0728886
-0.08,-0.54,0.0169319
-0.08,-0.53,0.0751639
-0.08,-0.52,0.013176
-0.08,-0.51,0.0188953
-0.08,-0.5,0.0149501
-0.08,-0.49,0.0072875
-0.08,-0.48,0.0196078
-0.08,-0.47,0.0179896
-0.08,-0.46,0.0295051
-0.08,-0.45,0.0329392
-0.08,-0.44,0.0122923
-0.08,-0.43,0.0435651
-0.08,-0.42,0.0547582
-0.08,-0.41,0.00787214
-0.08,-0.4,0.0889078
-0.08,-0.39,0.039866
-0.08,-0.38,0.0427474
-0.08,-0.37,0.0284468
-0.08,-0.36,0.00428412
-0.08,-0.35,0.0709413
-0.08,-0.34,0.0215259
-0.08,-0.33,0.038039
-0.08,-0.32,0.0484819
-0.08,-0.31,0.00314423
-0.08,-0.3,0.091162
-0.08,-0.29,0.0354021
-0.08,-0.28,0.0675774
-0.08,-0.27,0.0416896
-0.08,-0.26,0.0117401
-0.08,-0.25,0.00973072
-0.08,-0.24,0.00233687
-0.08,-0.23,0.00646089
-0.08,-0.22,0.0326395
-0.08,-0.21,0.0951292
-0.08,-0.2,0.00915277
-0.08,-0.19,0.00851652
-0.08,-0.18,0.0381392
-0.08,-0.17,0.0957173
-0.08,-0.16,0.0392531
-0.08,-0.15,0.0127487
-0.08,-0.14,0.0122065
-0.08,-0.13,0.000371265
-0.08,-0.12,0.0390178
-0.08,-0.11,0.018376
-0.08,-0.1,0.0357059
-0.08,-0.09,0.0110098
-0.08,-0.08,0.0802904
-0.08,-0.07,0.00355007
-0.08,-0.06,0.00120859
-0.08,-0.05,0.018017
-0.08,-0.04,0.0552294
-0.08,-0.03,0.00643132
-0.08,-0.02,0.00837471
-0.08,-0.01,0.019186
-0.08,0,0.014
-0.08,0.01,0.045186
-0.08,0.02,0.0156253
-0.08,0.03,0.00243132
-0.08,0.04,0.0252294
-0.08,0.05,0.037983
-0.08,0.06,0.0107914
-0.08,0.07,0.0124499
-0.08,0.08,0.0522904
-0.08,0.09,0.0110098
-0.08,0.1,0.0242941
-0.08,0.11,0.030376
-0.08,0.12,0.0569822
-0.08,0.13,0.0103713
-0.08,0.14,0.0442065
-0.08,0.15,0.0227487
-0.08,0.16,0.0132531
-0.08,0.17,0.0657173
-0.08,0.18,0.0401392
-0.08,0.19,0.0225165
-0.08,0.2,0.00915277
-0.08,0.21,0.0371292
-0.08,0.22,0.0486395
-0.08,0.23,0.00646089
-0.08,0.24,0.0136631
-0.08,0.25,0.00973072
-0.08,0.26,0.0197401
-0.08,0.27,0.0876896
-0.08,0.28,0.0155774
-0.08,0.29,0.0734021
-0.08,0.3,0.00116203
-0.08,0.31,0.0328558
-0.08,0.32,0.00648188
-0.08,0.33,0.028039
-0.08,0.34,0.00247407
-0.08,0.35,0.00105866
-0.08,0.36,0.0157159
-0.08,0.37,0.00355317
-0.08,0.38,0.0192526
-0.08,0.39,0.043866
-0.08,0.4,0.0210922
-0.08,0.41,0.0218721
-0.08,0.42,0.0727582
-0.08,0.43,0.0675651
-0.08,0.44,0.0362923
-0.08,0.45,0.0230608
-0.08,0.46,0.00750515
-0.08,0.47,0.0459896
-0.08,0.48,0.0743922
-0.08,0.49,0.0567125
-0.08,0.5,0.0429501
-0.08,0.51,0.0128953
-0.08,0.52,0.051176
-0.08,0.53,0.0148361
-0.08,0.54,0.0190681
-0.08,0.55,0.0488886
-0.08,0.56,0.0206252
-0.08,0.57,0.0382779
-0.08,0.58,0.0618467
-0.08,0.59,0.0333316
-0.08,0.6,0.0447327
-0.08,0.61,0.0240501
-0.08,0.62,0.037284
-0.08,0.63,0.0264345
-0.08,0.64,0.0275017
-0.08,0.65,0.0244861
-0.08,0.66,0.0233877
-0.08,0.67,0.0162069
-0.08,0.68,0.0269441
-0.08,0.69,0.0675995
-0.08,0.7,0.0521735
-0.08,0.71,0.0446666
-0.08,0.72,0.039079
-0.08,0.73,0.0414113
-0.08,0.74,0.00433613
-0.08,0.75,0.0238372
-0.08,0.76,0.0219318
-0.08,0.77,0.0639481
-0.08,0.78,0.0478867
-0.08,0.79,0.025748
-0.08,0.8,0.0535327
-0.08,0.81,0.0332412
-0.08,0.82,0.0248742
-0.08,0.83,0.0284322
-0.08,0.84,0.0139158
-0.08,0.85,0.0353256
-0.08,0.86,0.0366621
-0.08,0.87,0.0559261
-0.08,0.88,0.0571181
-0.08,0.89,0.0342387
-0.08,0.9,0.0512886
-0.08,0.91,0.0542684
-0.08,0.92,0.0251787
-0.08,0.93,0.0380201
-0.08,0.94,0.0147934
-0.08,0.95,0.0614992
-0.08,0.96,0.044139
-0.08,0.97,0.0387209
-0.08,0.98,0.0333085
-0.08,0.99,0.0484086
-0.08,1,0.028
-0.07,-1,0.048
-0.07,-0.99,0.00916429
-0.07,-0.98,0.0587421
-0.07,-0.97,0.0342219
-0.07,-0.96,0.0636419
-0.07,-0.95,0.0289978
-0.07,-0.94,0.0302872
-0.07,-0.93,0.0515092
-0.07,-0.92,0.046663
-0.07,-0.91,0.057748
-0.07,-0.9,0.00676357
-0.07,-0.89,0.0437091
-0.07,-0.88,0.0485839
-0.07,-0.87,0.0133873
-0.07,-0.86,0.0141189
-0.07,-0.85,0.0407779
-0.07,-0.84,0.0313637
-0.07,-0.83,0.0318758
-0.07,-0.82,0.0583135
-0.07,-0.81,0.0246764
-0.07,-0.8,0.0169638
-0.07,-0.79,0.0311751
-0.07,-0.78,0.0613098
-0.07,-0.77,0.0413675
-0.07,-0.76,0.0393475
-0.07,-0.75,0.00324932
-0.07,-0.74,0.0370725
-0.07,-0.73,0.0548166
-0.07,-0.72,0.00151883
-0.07,-0.71,0.0520657
-0.07,-0.7,0.0355698
-0.07,-0.69,0.050993
-0.07,-0.68,0.0443351
-0.07,-0.67,0.0335956
-0.07,-0.66,0.0667742
-0.07,-0.65,0.0138706
-0.07,-0.64,0.0288845
-0.07,-0.63,0.0238157
-0.07,-0.62,0.0466639
-0.07,-0.61,0.013429
-0.07,-0.6,0.0161108
-0.07,-0.59,0.0727091
-0.07,-0.58,0.0107761
-0.07,-0.57,0.037655
-0.07,-0.56,0.0080026
-0.07,-0.55,0.0222666
-0.07,-0.54,0.00155304
-0.07,-0.53,0.108544
-0.07,-0.52,0.0605575
-0.07,-0.51,0.050488
-0.07,-0.5,0.0363356
-0.07,-0.49,0.00210056
-0.07,-0.48,0.0297832
-0.07,-0.47,0.0193839
-0.07,-0.46,0.00090304
-0.07,-0.45,0.0403411
-0.07,-0.44,0.00969872
-0.07,-0.43,0.00897633
-0.07,-0.42,0.0381746
-0.07,-0.41,0.0152943
-0.07,-0.4,0.0443361
-0.07,-0.39,0.0233007
-0.07,-0.38,0.00818917
-0.07,-0.37,0.0570023
-0.07,-0.36,0.00574112
-0.07,-0.35,0.00840664
-0.07,-0.34,0.025
-0.07,-0.33,0.0324777
-0.07,-0.32,0.0119748
-0.07,-0.31,0.0156412
-0.07,-0.3,0.0346756
-0.07,-0.29,0.106927
-0.07,-0.28,0.0171134
-0.07,-0.27,0.0472375
-0.07,-0.26,0.0326996
-0.07,-0.25,0.0686962
-0.07,-0.24,0.0012494
-0.07,-0.23,0.010861
-0.07,-0.22,0.000974478
-0.07,-0.21,0.0672423
-0.07,-0.2,0.0684905
-0.07,-0.19,0.023825
-0.07,-0.18,0.0301867
-0.07,-0.17,0.0154074
-0.07,-0.16,0.0529595
-0.07,-0.15,0.0344718
-0.07,-0.14,0.0200535
-0.07,-0.13,0.066614
-0.07,-0.12,0.0232074
-0.07,-0.11,0.0241687
-0.07,-0.1,0.0415166
-0.07,-0.09,0.0211612
-0.07,-0.08,0.000137857
-0.07,-0.07,0.0114162
-0.07,-0.06,0.0326764
-0.07,-0.05,0.00392091
-0.07,-0.04,0.00884758
-0.07,-0.03,0.00162652
-0.07,-0.02,0.0484133
-0.07,-0.01,0.0527947
-0.07,0,0.034
-0.07,0.01,0.0107947
-0.07,0.02,0.00241331
-0.07,0.03,0.00562652
-0.07,0.04,0.00684758
-0.07,0.05,0.0199209
-0.07,0.06,0.000676359
-0.07,0.07,0.0174162
-0.07,0.08,0.0241379
-0.07,0.09,0.0348388
-0.07,0.1,0.0295166
-0.07,0.11,0.0421687
-0.07,0.12,0.0267926
-0.07,0.13,0.021386
-0.07,0.14,0.0100535
-0.07,0.15,0.0284718
-0.07,0.16,0.0650405
-0.07,0.17,0.00940739
-0.07,0.18,0.0258133
-0.07,0.19,0.044175
-0.07,0.2,0.00249051
-0.07,0.21,0.0407577
-0.07,0.22,0.0909745
-0.07,0.23,0.119139
-0.07,0.24,0.0147506
-0.07,0.25,0.0126962
-0.07,0.26,0.0233004
-0.07,0.27,0.0312375
-0.07,0.28,0.0331134
-0.07,0.29,0.0150733
-0.07,0.3,0.00867559
-0.07,0.31,0.00764124
-0.07,0.32,0.0939748
-0.07,0.33,0.0375223
-0.07,0.34,0.051
-0.07,0.35,0.0344066
-0.07,0.36,0.0237411
-0.07,0.37,0.0149977
-0.07,0.38,0.0221892
-0.07,0.39,0.0973007
-0.07,0.4,0.0423361
-0.07,0.41,0.0312943
-0.07,0.42,0.0301746
-0.07,0.43,0.0829763
-0.07,0.44,0.0423013
-0.07,0.45,0.0423411
-0.07,0.46,0.011097
-0.07,0.47,0.0433839
-0.07,0.48,0.0197832
-0.07,0.49,0.0761006
-0.07,0.5,0.0983356
-0.07,0.51,0.054488
-0.07,0.52,0.0145575
-0.07,0.53,0.0425439
-0.07,0.54,0.016447
-0.07,0.55,0.0282666
-0.07,0.56,0.0120026
-0.07,0.57,0.053655
-0.07,0.58,0.0232239
-0.07,0.59,0.0127091
-0.07,0.6,0.0101108
-0.07,0.61,0.004571
-0.07,0.62,0.0566639
-0.07,0.63,0.0418157
-0.07,0.64,0.0268845
-0.07,0.65,0.0218706
-0.07,0.66,0.0427742
-0.07,0.67,0.0415956
-0.07,0.68,0.0283351
-0.07,0.69,0.040993
-0.07,0.7,0.0735698
-0.07,0.71,0.0660657
-0.07,0.72,0.0344812
-0.07,0.73,0.0488166
-0.07,0.74,0.0230725
-0.07,0.75,0.0552493
-0.07,0.76,0.0613475
-0.07,0.77,0.0133675
-0.07,0.78,0.0613098
-0.07,0.79,0.0231751
-0.07,0.8,0.00896377
-0.07,0.81,0.0226764
-0.07,0.82,0.0203135
-0.07,0.83,0.0158758
-0.07,0.84,0.0353637
-0.07,0.85,0.0127779
-0.07,0.86,0.0481189
-0.07,0.87,0.0433873
-0.07,0.88,0.0385839
-0.07,0.89,0.0417091
