x,y,h
-0.23,-0.59,-0.70096
-0.23,-0.58,-0.691497
-0.23,-0.57,-0.681942
-0.23,-0.56,-0.672293
-0.23,-0.55,-0.662552
-0.23,-0.54,-0.652718
-0.23,-0.53,-0.642789
-0.23,-0.52,-0.632767
-0.23,-0.51,-0.622651
-0.23,-0.5,-0.612441
-0.23,-0.49,-0.602136
-0.23,-0.48,-0.591737
-0.23,-0.47,-0.581245
-0.23,-0.46,-0.570658
-0.23,-0.45,-0.559977
-0.23,-0.44,-0.549202
-0.23,-0.43,-0.538334
-0.23,-0.42,-0.527374
-0.23,-0.41,-0.51632
-0.23,-0.4,-0.505174
-0.23,-0.39,-0.493937
-0.23,-0.38,-0.482609
-0.23,-0.37,-0.471191
-0.23,-0.36,-0.459683
-0.23,-0.35,-0.448087
-0.23,-0.34,-0.436403
-0.23,-0.33,-0.424633
-0.23,-0.32,-0.412777
-0.23,-0.31,-0.400838
-0.23,-0.3,-0.388815
-0.23,-0.29,-0.376711
-0.23,-0.28,-0.364528
-0.23,-0.27,-0.352266
-0.23,-0.26,-0.339928
-0.23,-0.25,-0.327515
-0.23,-0.24,-0.315029
-0.23,-0.23,-0.302472
-0.23,-0.22,-0.289847
-0.23,-0.21,-0.277155
-0.23,-0.2,-0.264398
-0.23,-0.19,-0.25158
-0.23,-0.18,-0.238702
-0.23,-0.17,-0.225767
-0.23,-0.16,-0.212778
-0.23,-0.15,-0.199738
-0.23,-0.14,-0.186649
-0.23,-0.13,-0.173513
-0.23,-0.12,-0.160335
-0.23,-0.11,-0.147117
-0.23,-0.1,-0.133862
-0.23,-0.09,-0.120573
-0.23,-0.08,-0.107254
-0.23,-0.07,-0.0939072
-0.23,-0.06,-0.0805367
-0.23,-0.05,-0.0671456
-0.23,-0.04,-0.0537372
-0.23,-0.03,-0.0403151
-0.23,-0.02,-0.0268825
-0.23,-0.01,-0.013443
-0.23,0,3.78651e-17
-0.23,0.01,0.013443
-0.23,0.02,0.0268825
-0.23,0.03,0.0403151
-0.23,0.04,0.0537372
-0.23,0.05,0.0671456
-0.23,0.06,0.0805367
-0.23,0.07,0.0939072
-0.23,0.08,0.107254
-0.23,0.09,0.120573
-0.23,0.1,0.133862
-0.23,0.11,0.147117
-0.23,0.12,0.160335
-0.23,0.13,0.173513
-0.23,0.14,0.186649
-0.23,0.15,0.199738
-0.23,0.16,0.212778
-0.23,0.17,0.225767
-0.23,0.18,0.238702
-0.23,0.19,0.25158
-0.23,0.2,0.264398
-0.23,0.21,0.277155
-0.23,0.22,0.289847
-0.23,0.23,0.302472
-0.23,0.24,0.315029
-0.23,0.25,0.327515
-0.23,0.26,0.339928
-0.23,0.27,0.352266
-0.23,0.28,0.364528
-0.23,0.29,0.376711
-0.23,0.3,0.388815
-0.23,0.31,0.400838
-0.23,0.32,0.412777
-0.23,0.33,0.424633
-0.23,0.34,0.436403
-0.23,0.35,0.448087
-0.23,0.36,0.459683
-0.23,0.37,0.471191
-0.23,0.38,0.482609
-0.23,0.39,0.493937
-0.23,0.4,0.505174
-0.23,0.41,0.51632
-0.23,0.42,0.527374
-0.23,0.43,0.538334
-0.23,0.44,0.549202
-0.23,0.45,0.559977
-0.23,0.46,0.570658
-0.23,0.47,0.581245
-0.23,0.48,0.591737
-0.23,0.49,0.602136
-0.23,0.5,0.612441
-0.23,0.51,0.622651
-0.23,0.52,0.632767
-0.23,0.53,0.642789
-0.23,0.54,0.652718
-0.23,0.55,0.662552
-0.23,0.56,0.672293
-0.23,0.57,0.681942
-0.23,0.58,0.691497
-0.23,0.59,0.70096
-0.23,0.6,0.710331
-0.23,0.61,0.719611
-0.23,0.62,0.728799
-0.23,0.63,0.737897
-0.23,0.64,0.746904
-0.23,0.65,0.755823
-0.23,0.66,0.764652
-0.23,0.67,0.773392
-0.23,0.68,0.782045
-0.23,0.69,0.790611
-0.23,0.7,0.79909
-0.23,0.71,0.807484
-0.23,0.72,0.815792
-0.23,0.73,0.824016
-0.23,0.74,0.832156
-0.23,0.75,0.840213
-0.23,0.76,0.848187
-0.23,0.77,0.85608
-0.23,0.78,0.863892
-0.23,0.79,0.871624
-0.23,0.8,0.879277
-0.23,0.81,0.886851
-0.23,0.82,0.894347
-0.23,0.83,0.901766
-0.23,0.84,0.909109
-0.23,0.85,0.916376
-0.23,0.86,0.923568
-0.23,0.87,0.930686
-0.23,0.88,0.937731
-0.23,0.89,0.944703
-0.23,0.9,0.951604
-0.23,0.91,0.958434
-0.23,0.92,0.965194
-0.23,0.93,0.971884
-0.23,0.94,0.978508
-0.23,0.95,0.985091
-0.23,0.96,0.991792
-0.23,0.97,0.999454
-0.23,0.98,1
-0.23,0.99,1
-0.23,1,1
-0.22,-1,-1
-0.22,-0.99,-1
-0.22,-0.98,-1
-0.22,-0.97,-0.995587
-0.22,-0.96,-0.98998
-0.22,-0.95,-0.983551
-0.22,-0.94,-0.976985
-0.22,-0.93,-0.970347
-0.22,-0.92,-0.963642
-0.22,-0.91,-0.956867
-0.22,-0.9,-0.950022
-0.22,-0.89,-0.943107
-0.22,-0.88,-0.936119
-0.22,-0.87,-0.92906
-0.22,-0.86,-0.921927
-0.22,-0.85,-0.91472
-0.22,-0.84,-0.907438
-0.22,-0.83,-0.900082
-0.22,-0.82,-0.892649
-0.22,-0.81,-0.885139
-0.22,-0.8,-0.877551
-0.22,-0.79,-0.869885
-0.22,-0.78,-0.86214
-0.22,-0.77,-0.854315
-0.22,-0.76,-0.846409
-0.22,-0.75,-0.838422
-0.22,-0.74,-0.830353
-0.22,-0.73,-0.822201
-0.22,-0.72,-0.813966
-0.22,-0.71,-0.805647
-0.22,-0.7,-0.797243
-0.22,-0.69,-0.788754
-0.22,-0.68,-0.780178
-0.22,-0.67,-0.771516
-0.22,-0.66,-0.762767
-0.22,-0.65,-0.75393
-0.22,-0.64,-0.745004
-0.22,-0.63,-0.73599
-0.22,-0.62,-0.726886
-0.22,-0.61,-0.717692
-0.22,-0.6,-0.708408
-0.22,-0.59,-0.699033
-0.22,-0.58,-0.689567
-0.22,-0.57,-0.680009
-0.22,-0.56,-0.670359
-0.22,-0.55,-0.660617
-0.22,-0.54,-0.650783
-0.22,-0.53,-0.640856
-0.22,-0.52,-0.630836
-0.22,-0.51,-0.620723
-0.22,-0.5,-0.610517
-0.22,-0.49,-0.600218
-0.22,-0.48,-0.589825
-0.22,-0.47,-0.57934
-0.22,-0.46,-0.568762
-0.22,-0.45,-0.558092
-0.22,-0.44,-0.547329
-0.22,-0.43,-0.536474
-0.22,-0.42,-0.525527
-0.22,-0.41,-0.514489
-0.22,-0.4,-0.50336
-0.22,-0.39,-0.492141
-0.22,-0.38,-0.480832
-0.22,-0.37,-0.469435
-0.22,-0.36,-0.45795
-0.22,-0.35,-0.446378
-0.22,-0.34,-0.43472
-0.22,-0.33,-0.422977
-0.22,-0.32,-0.41115
-0.22,-0.31,-0.399241
-0.22,-0.3,-0.38725
-0.22,-0.29,-0.37518
-0.22,-0.28,-0.363032
-0.22,-0.27,-0.350806
-0.22,-0.26,-0.338506
-0.22,-0.25,-0.326133
-0.22,-0.24,-0.313688
-0.22,-0.23,-0.301174
-0.22,-0.22,-0.288593
-0.22,-0.21,-0.275946
-0.22,-0.2,-0.263237
-0.22,-0.19,-0.250467
-0.22,-0.18,-0.237639
-0.22,-0.17,-0.224756
-0.22,-0.16,-0.211819
-0.22,-0.15,-0.198832
-0.22,-0.14,-0.185798
-0.22,-0.13,-0.172718
-0.22,-0.12,-0.159597
-0.22,-0.11,-0.146437
-0.22,-0.1,-0.133241
-0.22,-0.09,-0.120012
-0.22,-0.08,-0.106753
-0.22,-0.07,-0.0934673
-0.22,-0.06,-0.0801585
-0.22,-0.05,-0.0668296
-0.22,-0.04,-0.0534839
-0.22,-0.03,-0.0401247
-0.22,-0.02,-0.0267555
-0.22,-0.01,-0.0133794
-0.22,0,3.60475e-17
-0.22,0.01,0.0133794
-0.22,0.02,0.0267555
-0.22,0.03,0.0401247
-0.22,0.04,0.0534839
-0.22,0.05,0.0668296
-0.22,0.06,0.0801585
-0.22,0.07,0.0934673
-0.22,0.08,0.106753
-0.22,0.09,0.120012
-0.22,0.1,0.133241
-0.22,0.11,0.146437
-0.22,0.12,0.159597
-0.22,0.13,0.172718
-0.22,0.14,0.185798
-0.22,0.15,0.198832
-0.22,0.16,0.211819
-0.22,0.17,0.224756
-0.22,0.18,0.237639
-0.22,0.19,0.250467
-0.22,0.2,0.263237
-0.22,0.21,0.275946
-0.22,0.22,0.288593
-0.22,0.23,0.301174
-0.22,0.24,0.313688
-0.22,0.25,0.326133
-0.22,0.26,0.338506
-0.22,0.27,0.350806
-0.22,0.28,0.363032
-0.22,0.29,0.37518
-0.22,0.3,0.38725
-0.22,0.31,0.399241
-0.22,0.32,0.41115
-0.22,0.33,0.422977
-0.22,0.34,0.43472
-0.22,0.35,0.446378
-0.22,0.36,0.45795
-0.22,0.37,0.469435
-0.22,0.38,0.480832
-0.22,0.39,0.492141
-0.22,0.4,0.50336
-0.22,0.41,0.514489
-0.22,0.42,0.525527
-0.22,0.43,0.536474
-0.22,0.44,0.547329
-0.22,0.45,0.558092
-0.22,0.46,0.568762
-0.22,0.47,0.57934
-0.22,0.48,0.589825
-0.22,0.49,0.600218
-0.22,0.5,0.610517
-0.22,0.51,0.620723
-0.22,0.52,0.630836
-0.22,0.53,0.640856
-0.22,0.54,0.650783
-0.22,0.55,0.660617
-0.22,0.56,0.670359
-0.22,0.57,0.680009
-0.22,0.58,0.689567
-0.22,0.59,0.699033
-0.22,0.6,0.708408
-0.22,0.61,0.717692
-0.22,0.62,0.726886
-0.22,0.63,0.73599
-0.22,0.64,0.745004
-0.22,0.65,0.75393
-0.22,0.66,0.762767
-0.22,0.67,0.771516
-0.22,0.68,0.780178
-0.22,0.69,0.788754
-0.22,0.7,0.797243
-0.22,0.71,0.805647
-0.22,0.72,0.813966
-0.22,0.73,0.822201
-0.22,0.74,0.830353
-0.22,0.75,0.838422
-0.22,0.76,0.846409
-0.22,0.77,0.854315
-0.22,0.78,0.86214
-0.22,0.79,0.869885
-0.22,0.8,0.877551
-0.22,0.81,0.885139
-0.22,0.82,0.892649
-0.22,0.83,0.900082
-0.22,0.84,0.907438
-0.22,0.85,0.91472
-0.22,0.86,0.921927
-0.22,0.87,0.92906
-0.22,0.88,0.936119
-0.22,0.89,0.943107
-0.22,0.9,0.950022
-0.22,0.91,0.956867
-0.22,0.92,0.963642
-0.22,0.93,0.970347
-0.22,0.94,0.976985
-0.22,0.95,0.983551
-0.22,0.96,0.98998
-0.22,0.97,0.995587
-0.22,0.98,1
-0.22,0.99,1
-0.22,1,1
-0.21,-1,-1
-0.21,-0.99,-1
-0.21,-0.98,-1
-0.21,-0.97,-0.994913
-0.21,-0.96,-0.988567
-0.21,-0.95,-0.9821
-0.21,-0.94,-0.975527
-0.21,-0.93,-0.968878
-0.21,-0.92,-0.962159
-0.21,-0.91,-0.95537
-0.21,-0.9,-0.948511
-0.21,-0.89,-0.941581
-0.21,-0.88,-0.93458
-0.21,-0.87,-0.927506
-0.21,-0.86,-0.920359
-0.21,-0.85,-0.913139
-0.21,-0.84,-0.905844
-0.21,-0.83,-0.898473
-0.21,-0.82,-0.891027
-0.21,-0.81,-0.883504
-0.21,-0.8,-0.875903
-0.21,-0.79,-0.868225
-0.21,-0.78,-0.860467
-0.21,-0.77,-0.85263
-0.21,-0.76,-0.844712
-0.21,-0.75,-0.836713
-0.21,-0.74,-0.828633
-0.21,-0.73,-0.82047
-0.21,-0.72,-0.812224
-0.21,-0.71,-0.803895
-0.21,-0.7,-0.795481
-0.21,-0.69,-0.786982
-0.21,-0.68,-0.778398
-0.21,-0.67,-0.769727
-0.21,-0.66,-0.76097
-0.21,-0.65,-0.752125
-0.21,-0.64,-0.743193
-0.21,-0.63,-0.734172
-0.21,-0.62,-0.725063
-0.21,-0.61,-0.715864
-0.21,-0.6,-0.706575
-0.21,-0.59,-0.697197
-0.21,-0.58,-0.687728
-0.21,-0.57,-0.678168
-0.21,-0.56,-0.668517
-0.21,-0.55,-0.658774
-0.21,-0.54,-0.64894
-0.21,-0.53,-0.639015
-0.21,-0.52,-0.628997
-0.21,-0.51,-0.618888
-0.21,-0.5,-0.608686
-0.21,-0.49,-0.598392
-0.21,-0.48,-0.588007
-0.21,-0.47,-0.577529
-0.21,-0.46,-0.56696
-0.21,-0.45,-0.556299
-0.21,-0.44,-0.545547
-0.21,-0.43,-0.534704
-0.21,-0.42,-0.523771
-0.21,-0.41,-0.512748
-0.21,-0.4,-0.501636
-0.21,-0.39,-0.490434
-0.21,-0.38,-0.479145
-0.21,-0.37,-0.467768
-0.21,-0.36,-0.456304
-0.21,-0.35,-0.444756
-0.21,-0.34,-0.433122
-0.21,-0.33,-0.421405
-0.21,-0.32,-0.409606
-0.21,-0.31,-0.397726
-0.21,-0.3,-0.385765
-0.21,-0.29,-0.373727
-0.21,-0.28,-0.361612
-0.21,-0.27,-0.349421
-0.21,-0.26,-0.337158
-0.21,-0.25,-0.324822
-0.21,-0.24,-0.312417
-0.21,-0.23,-0.299943
-0.21,-0.22,-0.287404
-0.21,-0.21,-0.274801
-0.21,-0.2,-0.262136
-0.21,-0.19,-0.249413
-0.21,-0.18,-0.236632
-0.21,-0.17,-0.223797
-0.21,-0.16,-0.21091
-0.21,-0.15,-0.197974
-0.21,-0.14,-0.184992
-0.21,-0.13,-0.171965
-0.21,-0.12,-0.158898
-0.21,-0.11,-0.145793
-0.21,-0.1,-0.132652
-0.21,-0.09,-0.11948
-0.21,-0.08,-0.106278
-0.21,-0.07,-0.0930506
-0.21,-0.06,-0.0798003
-0.21,-0.05,-0.0665304
-0.21,-0.04,-0.053244
-0.21,-0.03,-0.0399446
-0.21,-0.02,-0.0266352
-0.21,-0.01,-0.0133192
-0.21,0,3.42542e-17
-0.21,0.01,0.0133192
-0.21,0.02,0.0266352
-0.21,0.03,0.0399446
-0.21,0.04,0.053244
-0.21,0.05,0.0665304
-0.21,0.06,0.0798003
-0.21,0.07,0.0930506
-0.21,0.08,0.106278
-0.21,0.09,0.11948
-0.21,0.1,0.132652
-0.21,0.11,0.145793
-0.21,0.12,0.158898
-0.21,0.13,0.171965
-0.21,0.14,0.184992
-0.21,0.15,0.197974
-0.21,0.16,0.21091
-0.21,0.17,0.223797
-0.21,0.18,0.236632
-0.21,0.19,0.249413
-0.21,0.2,0.262136
-0.21,0.21,0.274801
-0.21,0.22,0.287404
-0.21,0.23,0.299943
-0.21,0.24,0.312417
-0.21,0.25,0.324822
-0.21,0.26,0.337158
-0.21,0.27,0.349421
-0.21,0.28,0.361612
-0.21,0.29,0.373727
-0.21,0.3,0.385765
-0.21,0.31,0.397726
-0.21,0.32,0.409606
-0.21,0.33,0.421405
-0.21,0.34,0.433122
-0.21,0.35,0.444756
-0.21,0.36,0.456304
-0.21,0.37,0.467768
-0.21,0.38,0.479145
-0.21,0.39,0.490434
-0.21,0.4,0.501636
-0.21,0.41,0.512748
-0.21,0.42,0.523771
-0.21,0.43,0.534704
-0.21,0.44,0.545547
-0.21,0.45,0.556299
-0.21,0.46,0.56696
-0.21,0.47,0.577529
-0.21,0.48,0.588007
-0.21,0.49,0.598392
-0.21,0.5,0.608686
-0.21,0.51,0.618888
-0.21,0.52,0.628997
-0.21,0.53,0.639015
-0.21,0.54,0.64894
-0.21,0.55,0.658774
-0.21,0.56,0.668517
-0.21,0.57,0.678168
-0.21,0.58,0.687728
-0.21,0.59,0.697197
-0.21,0.6,0.706575
-0.21,0.61,0.715864
-0.21,0.62,0.725063
-0.21,0.63,0.734172
-0.21,0.64,0.743193
-0.21,0.65,0.752125
-0.21,0.66,0.76097
-0.21,0.67,0.769727
-0.21,0.68,0.778398
-0.21,0.69,0.786982
-0.21,0.7,0.795481
-0.21,0.71,0.803895
-0.21,0.72,0.812224
-0.21,0.73,0.82047
-0.21,0.74,0.828633
-0.21,0.75,0.836713
-0.21,0.76,0.844712
-0.21,0.77,0.85263
-0.21,0.78,0.860467
-0.21,0.79,0.868225
-0.21,0.8,0.875903
-0.21,0.81,0.883504
-0.21,0.82,0.891027
-0.21,0.83,0.898473
-0.21,0.84,0.905844
-0.21,0.85,0.913139
-0.21,0.86,0.920359
-0.21,0.87,0.927506
-0.21,0.88,0.93458
-0.21,0.89,0.941581
-0.21,0.9,0.948511
-0.21,0.91,0.95537
-0.21,0.92,0.962159
-0.21,0.93,0.968878
-0.21,0.94,0.975527
-0.21,0.95,0.9821
-0.21,0.96,0.988567
-0.21,0.97,0.994913
-0.21,0.98,1
-0.21,0.99,1
-0.21,1,1
-0.2,-1,-1
-0.2,-0.99,-1
-0.2,-0.98,-1
-0.2,-0.97,-0.994198
-0.2,-0.96,-0.987332
-0.2,-0.95,-0.980747
-0.2,-0.94,-0.974144
-0.2,-0.93,-0.967479
-0.2,-0.92,-0.960745
-0.2,-0.91,-0.953943
-0.2,-0.9,-0.947071
-0.2,-0.89,-0.940127
-0.2,-0.88,-0.933113
-0.2,-0.87,-0.926026
-0.2,-0.86,-0.918866
-0.2,-0.85,-0.911632
-0.2,-0.84,-0.904324
-0.2,-0.83,-0.896941
-0.2,-0.82,-0.889482
-0.2,-0.81,-0.881947
-0.2,-0.8,-0.874334
-0.2,-0.79,-0.866643
-0.2,-0.78,-0.858874
-0.2,-0.77,-0.851025
-0.2,-0.76,-0.843096
-0.2,-0.75,-0.835086
-0.2,-0.74,-0.826995
-0.2,-0.73,-0.818822
-0.2,-0.72,-0.810566
-0.2,-0.71,-0.802227
-0.2,-0.7,-0.793804
-0.2,-0.69,-0.785296
-0.2,-0.68,-0.776704
-0.2,-0.67,-0.768025
-0.2,-0.66,-0.75926
-0.2,-0.65,-0.750409
-0.2,-0.64,-0.74147
-0.2,-0.63,-0.732443
-0.2,-0.62,-0.723329
-0.2,-0.61,-0.714125
-0.2,-0.6,-0.704833
-0.2,-0.59,-0.695451
-0.2,-0.58,-0.685979
-0.2,-0.57,-0.676418
-0.2,-0.56,-0.666766
-0.2,-0.55,-0.657023
-0.2,-0.54,-0.64719
-0.2,-0.53,-0.637266
-0.2,-0.52,-0.627251
-0.2,-0.51,-0.617144
-0.2,-0.5,-0.606947
-0.2,-0.49,-0.596659
-0.2,-0.48,-0.58628
-0.2,-0.47,-0.57581
-0.2,-0.46,-0.565249
-0.2,-0.45,-0.554598
-0.2,-0.44,-0.543857
-0.2,-0.43,-0.533026
-0.2,-0.42,-0.522106
-0.2,-0.41,-0.511097
-0.2,-0.4,-0.5
-0.2,-0.39,-0.488816
-0.2,-0.38,-0.477544
-0.2,-0.37,-0.466187
-0.2,-0.36,-0.454744
-0.2,-0.35,-0.443218
-0.2,-0.34,-0.431608
-0.2,-0.33,-0.419916
-0.2,-0.32,-0.408143
-0.2,-0.31,-0.39629
-0.2,-0.3,-0.384359
-0.2,-0.29,-0.372351
-0.2,-0.28,-0.360267
-0.2,-0.27,-0.34811
-0.2,-0.26,-0.335881
-0.2,-0.25,-0.323581
-0.2,-0.24,-0.311213
-0.2,-0.23,-0.298778
-0.2,-0.22,-0.286279
-0.2,-0.21,-0.273717
-0.2,-0.2,-0.261095
-0.2,-0.19,-0.248415
-0.2,-0.18,-0.235679
-0.2,-0.17,-0.222891
-0.2,-0.16,-0.210051
-0.2,-0.15,-0.197163
-0.2,-0.14,-0.18423
-0.2,-0.13,-0.171254
-0.2,-0.12,-0.158237
-0.2,-0.11,-0.145184
-0.2,-0.1,-0.132096
-0.2,-0.09,-0.118977
-0.2,-0.08,-0.10583
-0.2,-0.07,-0.0926568
-0.2,-0.06,-0.0794618
-0.2,-0.05,-0.0662475
-0.2,-0.04,-0.0530173
-0.2,-0.03,-0.0397742
-0.2,-0.02,-0.0265215
-0.2,-0.01,-0.0132624
-0.2,0,3.24837e-17
-0.2,0.01,0.0132624
-0.2,0.02,0.0265215
-0.2,0.03,0.0397742
-0.2,0.04,0.0530173
-0.2,0.05,0.0662475
-0.2,0.06,0.0794618
-0.2,0.07,0.0926568
-0.2,0.08,0.10583
-0.2,0.09,0.118977
-0.2,0.1,0.132096
-0.2,0.11,0.145184
-0.2,0.12,0.158237
-0.2,0.13,0.171254
-0.2,0.14,0.18423
-0.2,0.15,0.197163
-0.2,0.16,0.210051
-0.2,0.17,0.222891
-0.2,0.18,0.235679
-0.2,0.19,0.248415
-0.2,0.2,0.261095
-0.2,0.21,0.273717
-0.2,0.22,0.286279
-0.2,0.23,0.298778
-0.2,0.24,0.311213
-0.2,0.25,0.323581
-0.2,0.26,0.335881
-0.2,0.27,0.34811
-0.2,0.28,0.360267
-0.2,0.29,0.372351
-0.2,0.3,0.384359
-0.2,0.31,0.39629
-0.2,0.32,0.408143
-0.2,0.33,0.419916
-0.2,0.34,0.431608
-0.2,0.35,0.443218
-0.2,0.36,0.454744
-0.2,0.37,0.466187
-0.2,0.38,0.477544
-0.2,0.39,0.488816
-0.2,0.4,0.5
-0.2,0.41,0.511097
-0.2,0.42,0.522106
-0.2,0.43,0.533026
-0.2,0.44,0.543857
-0.2,0.45,0.554598
-0.2,0.46,0.565249
-0.2,0.47,0.57581
-0.2,0.48,0.58628
-0.2,0.49,0.596659
-0.2,0.5,0.606947
-0.2,0.51,0.617144
-0.2,0.52,0.627251
-0.2,0.53,0.637266
-0.2,0.54,0.64719
-0.2,0.55,0.657023
-0.2,0.56,0.666766
-0.2,0.57,0.676418
-0.2,0.58,0.685979
-0.2,0.59,0.695451
-0.2,0.6,0.704833
-0.2,0.61,0.714125
-0.2,0.62,0.723329
-0.2,0.63,0.732443
-0.2,0.64,0.74147
-0.2,0.65,0.750409
-0.2,0.66,0.75926
-0.2,0.67,0.768025
-0.2,0.68,0.776704
-0.2,0.69,0.785296
-0.2,0.7,0.793804
-0.2,0.71,0.802227
-0.2,0.72,0.810566
-0.2,0.73,0.818822
-0.2,0.74,0.826995
-0.2,0.75,0.835086
-0.2,0.76,0.843096
-0.2,0.77,0.851025
-0.2,0.78,0.858874
-0.2,0.79,0.866643
-0.2,0.8,0.874334
-0.2,0.81,0.881947
-0.2,0.82,0.889482
-0.2,0.83,0.896941
-0.2,0.84,0.904324
-0.2,0.85,0.911632
-0.2,0.86,0.918866
-0.2,0.87,0.926026
-0.2,0.88,0.933113
-0.2,0.89,0.940127
-0.2,0.9,0.947071
-0.2,0.91,0.953943
-0.2,0.92,0.960745
-0.2,0.93,0.967479
-0.2,0.94,0.974144
-0.2,0.95,0.980747
-0.2,0.96,0.987332
-0.2,0.97,0.994198
-0.2,0.98,1
-0.2,0.99,1
-0.2,1,1
-0.19,-1,-1
-0.19,-0.99,-1
-0.19,-0.98,-0.996982
-0.19,-0.97,-0.992279
-0.19,-0.96,-0.985969
-0.19,-0.95,-0.979436
-0.19,-0.94,-0.972825
-0.19,-0.93,-0.966147
-0.19,-0.92,-0.959401
-0.19,-0.91,-0.952586
-0.19,-0.9,-0.945701
-0.19,-0.89,-0.938745
-0.19,-0.88,-0.931718
-0.19,-0.87,-0.924618
-0.19,-0.86,-0.917446
-0.19,-0.85,-0.9102
-0.19,-0.84,-0.90288
-0.19,-0.83,-0.895485
-0.19,-0.82,-0.888014
-0.19,-0.81,-0.880467
-0.19,-0.8,-0.872843
-0.19,-0.79,-0.865141
-0.19,-0.78,-0.85736
-0.19,-0.77,-0.8495
-0.19,-0.76,-0.841561
-0.19,-0.75,-0.833541
-0.19,-0.74,-0.82544
-0.19,-0.73,-0.817257
-0.19,-0.72,-0.808992
-0.19,-0.71,-0.800643
-0.19,-0.7,-0.792212
-0.19,-0.69,-0.783696
-0.19,-0.68,-0.775095
-0.19,-0.67,-0.766409
-0.19,-0.66,-0.757637
-0.19,-0.65,-0.748779
-0.19,-0.64,-0.739835
-0.19,-0.63,-0.730803
-0.19,-0.62,-0.721683
-0.19,-0.61,-0.712476
-0.19,-0.6,-0.70318
-0.19,-0.59,-0.693795
-0.19,-0.58,-0.684321
-0.19,-0.57,-0.674758
-0.19,-0.56,-0.665105
-0.19,-0.55,-0.655363
-0.19,-0.54,-0.64553
-0.19,-0.53,-0.635608
-0.19,-0.52,-0.625595
-0.19,-0.51,-0.615492
-0.19,-0.5,-0.6053
-0.19,-0.49,-0.595016
-0.19,-0.48,-0.584643
-0.19,-0.47,-0.574181
-0.19,-0.46,-0.563628
-0.19,-0.45,-0.552986
-0.19,-0.44,-0.542256
-0.19,-0.43,-0.531436
-0.19,-0.42,-0.520529
-0.19,-0.41,-0.509534
-0.19,-0.4,-0.498452
-0.19,-0.39,-0.487284
-0.19,-0.38,-0.47603
-0.19,-0.37,-0.464691
-0.19,-0.36,-0.453268
-0.19,-0.35,-0.441763
-0.19,-0.34,-0.430175
-0.19,-0.33,-0.418507
-0.19,-0.32,-0.406759
-0.19,-0.31,-0.394932
-0.19,-0.3,-0.383029
-0.19,-0.29,-0.37105
-0.19,-0.28,-0.358997
-0.19,-0.27,-0.346871
-0.19,-0.26,-0.334675
-0.19,-0.25,-0.322409
-0.19,-0.24,-0.310076
-0.19,-0.23,-0.297678
-0.19,-0.22,-0.285216
-0.19,-0.21,-0.272694
-0.19,-0.2,-0.260112
-0.19,-0.19,-0.247473
-0.19,-0.18,-0.23478
-0.19,-0.17,-0.222035
-0.19,-0.16,-0.209239
-0.19,-0.15,-0.196397
-0.19,-0.14,-0.18351
-0.19,-0.13,-0.170582
-0.19,-0.12,-0.157614
-0.19,-0.11,-0.144609
-0.19,-0.1,-0.131571
-0.19,-0.09,-0.118503
-0.19,-0.08,-0.105406
-0.19,-0.07,-0.0922853
-0.19,-0.06,-0.0791424
-0.19,-0.05,-0.0659807
-0.19,-0.04,-0.0528034
-0.19,-0.03,-0.0396136
-0.19,-0.02,-0.0264143
-0.19,-0.01,-0.0132087
-0.19,0,3.07347e-17
-0.19,0.01,0.0132087
-0.19,0.02,0.0264143
-0.19,0.03,0.0396136
-0.19,0.04,0.0528034
-0.19,0.05,0.0659807
-0.19,0.06,0.0791424
-0.19,0.07,0.0922853
-0.19,0.08,0.105406
-0.19,0.09,0.118503
-0.19,0.1,0.131571
-0.19,0.11,0.144609
-0.19,0.12,0.157614
-0.19,0.13,0.170582
-0.19,0.14,0.18351
-0.19,0.15,0.196397
-0.19,0.16,0.209239
-0.19,0.17,0.222035
-0.19,0.18,0.23478
-0.19,0.19,0.247473
-0.19,0.2,0.260112
-0.19,0.21,0.272694
-0.19,0.22,0.285216
-0.19,0.23,0.297678
-0.19,0.24,0.310076
-0.19,0.25,0.322409
-0.19,0.26,0.334675
-0.19,0.27,0.346871
-0.19,0.28,0.358997
-0.19,0.29,0.37105
-0.19,0.3,0.383029
-0.19,0.31,0.394932
-0.19,0.32,0.406759
-0.19,0.33,0.418507
-0.19,0.34,0.430175
-0.19,0.35,0.441763
-0.19,0.36,0.453268
-0.19,0.37,0.464691
-0.19,0.38,0.47603
-0.19,0.39,0.487284
-0.19,0.4,0.498452
-0.19,0.41,0.509534
-0.19,0.42,0.520529
-0.19,0.43,0.531436
-0.19,0.44,0.542256
-0.19,0.45,0.552986
-0.19,0.46,0.563628
-0.19,0.47,0.574181
-0.19,0.48,0.584643
-0.19,0.49,0.595016
-0.19,0.5,0.6053
-0.19,0.51,0.615492
-0.19,0.52,0.625595
-0.19,0.53,0.635608
-0.19,0.54,0.64553
-0.19,0.55,0.655363
-0.19,0.56,0.665105
-0.19,0.57,0.674758
-0.19,0.58,0.684321
-0.19,0.59,0.693795
-0.19,0.6,0.70318
-0.19,0.61,0.712476
-0.19,0.62,0.721683
-0.19,0.63,0.730803
-0.19,0.64,0.739835
-0.19,0.65,0.748779
-0.19,0.66,0.757637
-0.19,0.67,0.766409
-0.19,0.68,0.775095
-0.19,0.69,0.783696
-0.19,0.7,0.792212
-0.19,0.71,0.800643
